"prime_award_disaster_emergency_fund_codes","prime_award_obligated_amount_funded_by_covid_19_supplementals","prime_award_awarding_sub_agency_code","prime_award_awarding_sub_agency_name","prime_award_awarding_office_code","prime_award_awarding_office_name","prime_award_funding_sub_agency_code","prime_award_funding_sub_agency_name","prime_award_funding_office_code","prime_award_funding_office_name","prime_awardee_dba_name","prime_awardee_parent_duns","prime_awardee_parent_name","prime_awardee_business_types","prime_award_primary_place_of_performance_city_name","prime_award_primary_place_of_performance_address_zip_code","prime_award_primary_place_of_performance_congressional_district","prime_award_project_title","subaward_fsrs_report_id","subaward_fsrs_report_year","subaward_fsrs_report_month","subaward_number","subaward_amount","subaward_action_date","subaward_action_date_fiscal_year","subawardee_duns","subawardee_name","subawardee_dba_name","subawardee_parent_duns","subawardee_parent_name","subawardee_address_line_1","subawardee_city_name","subawardee_state_code","subawardee_state_name","subawardee_zip_code","subawardee_congressional_district","subawardee_business_types","subaward_primary_place_of_performance_city_name","subaward_primary_place_of_performance_state_code","subaward_primary_place_of_performance_state_name","subaward_primary_place_of_performance_address_zip_code","subaward_primary_place_of_performance_congressional_district","subaward_description","subawardee_highly_compensated_officer_1_name","subawardee_highly_compensated_officer_1_amount","subawardee_highly_compensated_officer_2_name","subawardee_highly_compensated_officer_2_amount","subawardee_highly_compensated_officer_3_name","subawardee_highly_compensated_officer_3_amount","subawardee_highly_compensated_officer_4_name","subawardee_highly_compensated_officer_4_amount","subawardee_highly_compensated_officer_5_name","subawardee_highly_compensated_officer_5_amount","subaward_fsrs_report_last_modified_date"
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4202134582",50371,2020-01-29,2020,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","NRE - Other, Protect&Dust Covers, Rectanglar Connector, S&A Devices.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202134582",50371,2020-01-29,2020,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","NRE - Other, Protect&Dust Covers, Rectanglar Connector, S&A Devices.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","86b933b8e050b32580d08734acd6e4d8",2019,4,"4201951672",50055,2019-04-08,2019,"042568774","PCB PIEZOTRONICS, INC.","IMI SENSORS","006452312","MTS SYSTEMS CORPORATION","3425 WALDEN AVE","DEPEW","NY","New York","140432417","26","For-Profit Organization,Manufacturer of Goods","DEPEW","NY","New York","140432417","26","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-08 15:37:59
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201480538",50000,2017-03-23,2017,"175344068","COBHAM MISSION SYSTEMS ORCHARD PARK INC.",NA,"225225755","AI CONVOY HOLDCO LIMITED","10 CENTRE DR","ORCHARD PARK","NY","New York","141272280","27","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","ORCHARD PARK","NY","New York","141274121","27","Tech/Eng Services.","80% of Cobham's annual revenue for the fiscal year  x",1,"Cobham Annual Report and Accounts 2009 in accordance with UK  x",1,"consolidated basis.  As a consolidated  x",1,"from US Federal Contracts.  Compensation of executives is  x",1,"We believe the intent of these reporting requirements are to  x",1,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F4FRQH","AFRL RQH         HIGH SPEED SYS DIV","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","13ffd69aa30a9e255129fa1ff785ecd6",2017,3,"4201480538",50000,2017-03-23,2017,"175344068","CARLETON TECHNOLOGIES INC",NA,"217006709",NA,"10 COBHAM DR","ORCHARD PARK","NY","New York","141274121","27","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","ORCHARD PARK","NY","New York","141274121","27","Time & Material","80% of Cobham's annual revenue for the fiscal year  x",1,"Cobham Annual Report and Accounts 2009 in accordance with UK  x",1,"consolidated basis.  As a consolidated  x",1,"from US Federal Contracts.  Compensation of executives is  x",1,"We believe the intent of these reporting requirements are to  x",1,2017-04-27 14:28:08
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201480538",50000,2017-03-23,2017,"175344068","COBHAM MISSION SYSTEMS ORCHARD PARK INC.",NA,"371977171","AI Convoy & Cy S.C.A.","10 COBHAM DR","ORCHARD PARK","NY","New York","141274121","27","For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods","ORCHARD PARK","NY","New York","141274121","27","Tech/Eng Services.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201630187",49384,2017-11-29,2018,"084692466","AMRO FABRICATING CORPORATION",NA,"084692466","AMRO FABRICATING CORPORATION","1430 AMRO WAY","SOUTH EL MONTE","CA","California","917333046","38","For-Profit Organization,Manufacturer of Goods","SOUTH EL MONTE","CA","California","917333003","32","NRE - Other.","John E Hammond",350000,"Michael E Riley",350000,"N/A  N/A",NA,"N/A  N/A",NA,"N/A  N/A",NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201630187",49384,2017-11-29,2018,"084692466","AMRO FABRICATING CORPORATION",NA,"084692466","AMRO FABRICATING CORPORATION","1430 AMRO WAY","SOUTH EL MONTE","CA","California","917333046","38","For-Profit Organization,Manufacturer of Goods,SBA Certified Hub Zone Firm","SOUTH EL MONTE","CA","California","917333003","32","NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","09b96a0c1fbd9bd31c6a6769d605ed7f",2018,8,"4201630187",49384,2017-11-27,2018,"084692466","AMRO FABRICATING CORPORATION",NA,"084692466","AMRO FABRICATING CORPORATION","1430 ADELIA AVE","SOUTH EL MONTE","CA","California","917333003","32","For-Profit Organization,Manufacturer of Goods,SBA Certified Hub Zone Firm","SOUTH EL MONTE","CA","California","917333003","32","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-27 16:43:27
"N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations)",1105080.5,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202358297",49145,2021-01-20,2021,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","CableAssy&HarnMulti, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201967793",47883,2019-04-30,2019,"026249487","ALLCOMP INC.",NA,NA,NA,"209 PUENTE AVE","CITY OF INDUSTRY","CA","California","917462304","32","For-Profit Organization,Manufacturer of Goods,Self-Certified Small Disadvantaged Business","CITY OF INDUSTRY","CA","California","917462304","32","Fasteners & Hardware.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201967793",47883,2019-04-30,2019,"026249487","ALLCOMP INC.",NA,NA,NA,"209 PUENTE AVE","CITY OF INDUSTRY","CA","California","917462304","38","Asian-Pacific American Owned,For-Profit Organization,Manufacturer of Goods,Minority-Owned business,Self-Certified Small Disadvantaged Business","CITY OF INDUSTRY","CA","California","917462304","38","Fasteners & Hardware.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","09b96a0c1fbd9bd31c6a6769d605ed7f",2018,8,"4201783801",47300,2018-08-01,2018,"006069710","BADGER METER, INC.",NA,"006069710","BADGER METER, INC.","4545 W BROWN DEER RD","MILWAUKEE","WI","Wisconsin","532232413","05","For-Profit Organization,Manufacturer of Goods","MILWAUKEE","WI","Wisconsin","532232413","05","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-27 16:43:27
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201783801",47300,2018-08-15,2018,"006069710","BADGER METER, INC.",NA,"006069710","BADGER METER, INC.","4545 W BROWN DEER RD","MILWAUKEE","WI","Wisconsin","532232413","04","For-Profit Organization,Manufacturer of Goods","MILWAUKEE","WI","Wisconsin","532232413","04","Measuring Devices, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201783801",47300,2018-08-15,2018,"006069710","BADGER METER, INC.",NA,"006069710","BADGER METER, INC.","4545 W BROWN DEER RD","MILWAUKEE","WI","Wisconsin","532232413","05","For-Profit Organization,Manufacturer of Goods","MILWAUKEE","WI","Wisconsin","532232413","05","Measuring Devices, NRE - Other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","5700","DEPT OF THE AIR FORCE","F1TBPV","AFRL RWP","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","7e300d5b9e9b4dca0d0fbe32d3a22138",2018,11,"4201845099",46830,2018-11-01,2019,"022463140","EMOTEQ CORPORATION",NA,"007067713","ALLIED MOTION TECHNOLOGIES INC.","10002 E 43RD ST S","TULSA","OK","Oklahoma","741463638","01","For-Profit Organization","TULSA","OK","Oklahoma","741463638","01","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-14 17:39:50
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201845099",46830,2018-11-02,2019,"022463140","EMOTEQ CORPORATION",NA,"007067713","ALLIED MOTION TECHNOLOGIES INC.","10002 E 43RD ST S","TULSA","OK","Oklahoma","741463638","01","For-Profit Organization","Tulsa","OK","Oklahoma","741463657","01","Shafts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","03b2184d5343366bc2fc8a6d433924b3",2018,10,"4201836833",46830,2018-10-22,2019,"181709775","GLOBE MOTORS, INC.","GLOBE MOTORS","007067713","ALLIED MOTION TECHNOLOGIES INC.","2275 STANLEY AVE","DAYTON","OH","Ohio","454041226","08","For-Profit Organization,Manufacturer of Goods","DAYTON","OH","Ohio","454041226","08","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-28 15:00:52
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202032681",46637,2019-08-21,2019,"058396268","ELEMENT MATERIALS TECHNOLOGY CINCINNATI INC.","Element","221303959","ELEMENT MATERIALS TECHNOLOGY GROUP LIMITED","3701 PORT UNION RD","FAIRFIELD","OH","Ohio","450142200","08","For-Profit Organization,Foreign Owned and Located","FAIRFIELD","OH","Ohio","450142200","08","Testing (Non-Prod).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4202032681",46637,2019-08-21,2019,"058396268","ELEMENT MATERIALS TECHNOLOGY CINCINNATI INC.","Element","058396268","ELEMENT MATERIALS TECHNOLOGY CINCINNATI INC.","3701 PORT UNION RD","FAIRFIELD","OH","Ohio","450142200","08","For-Profit Organization,Foreign Owned and Located","FAIRFIELD","OH","Ohio","450142200","08","Testing (Non-Prod).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
"N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations)",1105080.5,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","af1f56ca295aaaef97fd7f721acab5ee",2021,1,"4202358297",46428,2021-01-20,2021,"045102274","DUCOMMUN LABARGE TECHNOLOGIES, INC.",NA,"006907042","Ducommun Incorporated","1505 S MAIDEN LN","JOPLIN","MO","Missouri","648013819","07","For-Profit Organization,Manufacturer of Goods","JOPLIN","MO","Missouri","648013819","07","CableAssy&HarnMulti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-17 14:46:19
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201630570",45100,2017-11-28,2018,"117474014","BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.","BAE SYSTEMS NAVIGATION AND SENSOR SYSTEMS","217304393","BAE SYSTEMS PLC","1120 DEPOT LN SE STE 100","CEDAR RAPIDS","IA","Iowa","524012547","01","For-Profit Organization,Manufacturer of Goods","CEDAR RAPIDS","IA","Iowa","524980505","01","GPS Receivers.","Alice  Eldridge",983165,"Michelle  Murphy",907628,"Thomas  Arseneault",2853284,"Scott  Howat",1216573,"Terence  Crimmins",1077127,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4201630570",45100,2017-11-28,2018,"117474014","BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.","BAE SYSTEMS NAVIGATION AND SENSOR SYSTEMS","217304393","BAE SYSTEMS PLC","1120 DEPOT LN SE STE 100","CEDAR RAPIDS","IA","Iowa","524012547","01","For-Profit Organization","CEDAR RAPIDS","IA","Iowa","524980505","02","GPS Receivers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION",NA,"15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","9cc566b9e1dd74484ffd626aba55c80e",2020,10,"4202174060",44273,2020-03-20,2020,"045017675","VENTURA AEROSPACE, INC.",NA,NA,NA,"31355 AGOURA RD","WESTLAKE VILLAGE","CA","California","913614610","30","For-Profit Organization,S Corporation","WESTLAKE VILLAGE","CA","California","913614610","30","Major Assemblies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17 10:56:12
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4202174060",44273,2020-03-20,2020,"045017675","VENTURA AEROSPACE, INC.",NA,NA,NA,"31355 AGOURA RD","WESTLAKE VILLAGE","CA","California","913614610","26","For-Profit Organization,S Corporation","WESTLAKE VILLAGE","CA","California","913614610","26","Major Assemblies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001344142","RAYTHEON TECHNOLOGIES CORPORATION","For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",857569367,"03","HYPERSONIC AIR BREAT","3969f7c16051e43a4663fc4a20da4d12",2021,10,"4201922874",42940,2019-02-27,2019,"831282715","SPARTRONICS LOGAN, LLC",NA,"117651592","Ems Holdco, Inc.","750 EAST 1600 N","NORTH LOGAN","UT","Utah","843414103","01","For-Profit Organization,S Corporation","NORTH LOGAN","UT","Utah","843414103","01","Integrtd Electr Assy, NRE - Data Items.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-16 13:35:00
NA,NA,"97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","97AE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","HR0011","DEF ADVANCED RESEARCH PROJECTS AGCY","RAYTHEON COMPANY","001339159","RAYTHEON COMPANY",NA,"Tucson",857566100,"02","AMS: ADV PROGRAMS","c5058a5fb384bb4dce6b6c8271869ac9",2018,9,"4201806259",42463,2018-09-06,2018,"959852161","A. P. I. INCORPORATED","ANEWCO PRODUCTS",NA,NA,"1800 S RESEARCH LOOP","TUCSON","AZ","Arizona","857106759","08","For-Profit Organization,S Corporation,Veteran Owned Business","TUCSON","AZ","Arizona","857106759","08","Firm Fixed Price",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 16:52:49
